DATE,PRICE
28/05/2009,"61,02"
29/05/2009,"61,02"
30/05/2009,"61,02"
31/05/2009,"61,02"
01/06/2009,"61,52"
02/06/2009,"61,57"
03/06/2009,"61,43"
04/06/2009,"61,52"
05/06/2009,"61,60"
06/06/2009,"61,60"
07/06/2009,"61,60"
08/06/2009,"61,44"
09/06/2009,"61,56"
10/06/2009,"61,69"
11/06/2009,"61,85"
12/06/2009,"61,81"
13/06/2009,"61,81"
14/06/2009,"61,81"
15/06/2009,"61,18"
16/06/2009,"61,20"
17/06/2009,"60,71"
18/06/2009,"61,13"
19/06/2009,"61,47"
20/06/2009,"61,47"
21/06/2009,"61,47"
22/06/2009,"60,54"
23/06/2009,"60,42"
24/06/2009,"61,55"
25/06/2009,"61,48"
26/06/2009,"61,52"
27/06/2009,"61,52"
28/06/2009,"61,52"
29/06/2009,"62,05"
30/06/2009,"61,76"
01/07/2009,"62,21"
02/07/2009,"61,49"
03/07/2009,"61,43"
04/07/2009,"61,43"
05/07/2009,"61,43"
06/07/2009,"61,19"
07/07/2009,"60,83"
08/07/2009,"60,39"
09/07/2009,"60,87"
10/07/2009,"60,40"
11/07/2009,"60,40"
12/07/2009,"60,40"
13/07/2009,"61,67"
14/07/2009,"62,16"
15/07/2009,"62,95"
16/07/2009,"63,01"
17/07/2009,"63,16"
18/07/2009,"63,16"
19/07/2009,"63,16"
20/07/2009,"63,30"
21/07/2009,"63,34"
22/07/2009,"63,37"
23/07/2009,"63,47"
24/07/2009,"63,44"
25/07/2009,"63,44"
26/07/2009,"63,44"
27/07/2009,"63,53"
28/07/2009,"63,47"
29/07/2009,"63,58"
30/07/2009,"63,72"
31/07/2009,"63,67"
01/08/2009,"63,67"
02/08/2009,"63,67"
03/08/2009,"63,77"
04/08/2009,"63,82"
05/08/2009,"63,81"
06/08/2009,"63,88"
07/08/2009,"63,97"
08/08/2009,"63,97"
09/08/2009,"63,97"
10/08/2009,"63,96"
11/08/2009,"63,84"
12/08/2009,"63,97"
13/08/2009,"64,04"
14/08/2009,"63,96"
15/08/2009,"63,96"
16/08/2009,"63,96"
17/08/2009,"63,44"
18/08/2009,"63,73"
19/08/2009,"63,78"
20/08/2009,"64,11"
21/08/2009,"64,36"
22/08/2009,"64,36"
23/08/2009,"64,36"
24/08/2009,"64,47"
25/08/2009,"64,55"
26/08/2009,"64,54"
27/08/2009,"64,54"
28/08/2009,"64,60"
29/08/2009,"64,60"
30/08/2009,"64,60"
31/08/2009,"64,50"
01/09/2009,"64,18"
02/09/2009,"64,17"
03/09/2009,"64,21"
04/09/2009,"64,48"
05/09/2009,"64,48"
06/09/2009,"64,48"
07/09/2009,"64,78"
08/09/2009,"64,87"
09/09/2009,"65,03"
10/09/2009,"65,05"
11/09/2009,"65,10"
12/09/2009,"65,10"
13/09/2009,"65,10"
14/09/2009,"65,11"
15/09/2009,"65,19"
16/09/2009,"65,30"
17/09/2009,"65,34"
18/09/2009,"65,34"
19/09/2009,"65,34"
20/09/2009,"65,34"
21/09/2009,"65,33"
22/09/2009,"65,39"
23/09/2009,"65,43"
24/09/2009,"65,26"
25/09/2009,"65,26"
26/09/2009,"65,26"
27/09/2009,"65,26"
28/09/2009,"65,59"
29/09/2009,"65,61"
30/09/2009,"65,53"
01/10/2009,"65,19"
02/10/2009,"64,88"
03/10/2009,"64,88"
04/10/2009,"64,88"
05/10/2009,"65,23"
06/10/2009,"65,80"
07/10/2009,"65,82"
08/10/2009,"65,98"
09/10/2009,"65,97"
10/10/2009,"65,97"
11/10/2009,"65,97"
12/10/2009,"66,21"
13/10/2009,"66,10"
14/10/2009,"66,36"
15/10/2009,"66,37"
16/10/2009,"66,33"
17/10/2009,"66,33"
18/10/2009,"66,33"
19/10/2009,"66,53"
20/10/2009,"66,50"
21/10/2009,"66,56"
22/10/2009,"66,48"
23/10/2009,"66,47"
24/10/2009,"66,47"
25/10/2009,"66,47"
26/10/2009,"66,06"
27/10/2009,"66,12"
28/10/2009,"65,59"
29/10/2009,"66,12"
30/10/2009,"65,03"
31/10/2009,"65,03"
01/11/2009,"65,03"
02/11/2009,"65,54"
03/11/2009,"64,84"
04/11/2009,"65,75"
05/11/2009,"66,34"
06/11/2009,"66,43"
07/11/2009,"66,43"
08/11/2009,"66,43"
09/11/2009,"67,18"
10/11/2009,"67,21"
11/11/2009,"67,44"
12/11/2009,"67,49"
13/11/2009,"67,59"
14/11/2009,"67,59"
15/11/2009,"67,59"
16/11/2009,"67,82"
17/11/2009,"67,79"
18/11/2009,"67,88"
19/11/2009,"67,76"
20/11/2009,"67,72"
21/11/2009,"67,72"
22/11/2009,"67,72"
23/11/2009,"68,10"
24/11/2009,"68,09"
25/11/2009,"68,19"
26/11/2009,"67,64"
27/11/2009,"67,88"
28/11/2009,"67,88"
29/11/2009,"67,88"
30/11/2009,"67,67"
01/12/2009,"68,20"
02/12/2009,"68,27"
03/12/2009,"68,33"
04/12/2009,"68,45"
05/12/2009,"68,45"
06/12/2009,"68,45"
07/12/2009,"68,46"
08/12/2009,"68,25"
09/12/2009,"68,05"
10/12/2009,"68,33"
11/12/2009,"68,47"
12/12/2009,"68,47"
13/12/2009,"68,47"
14/12/2009,"68,67"
15/12/2009,"68,72"
16/12/2009,"68,83"
17/12/2009,"68,80"
18/12/2009,"68,77"
19/12/2009,"68,77"
20/12/2009,"68,77"
21/12/2009,"69,07"
22/12/2009,"69,14"
23/12/2009,"69,16"
24/12/2009,"69,16"
25/12/2009,"69,16"
26/12/2009,"69,16"
27/12/2009,"69,16"
28/12/2009,"69,32"
29/12/2009,"69,35"
30/12/2009,"69,30"
31/12/2009,"69,30"
01/01/2010,"69,30"
02/01/2010,"69,30"
03/01/2010,"69,30"
04/01/2010,"69,55"
05/01/2010,"69,59"
06/01/2010,"69,60"
07/01/2010,"69,61"
08/01/2010,"69,69"
09/01/2010,"69,69"
10/01/2010,"69,69"
11/01/2010,"69,67"
12/01/2010,"69,58"
13/01/2010,"69,63"
14/01/2010,"69,75"
15/01/2010,"69,50"
16/01/2010,"69,50"
17/01/2010,"69,50"
18/01/2010,"69,75"
19/01/2010,"69,90"
20/01/2010,"69,40"
21/01/2010,"68,74"
22/01/2010,"68,38"
23/01/2010,"68,38"
24/01/2010,"68,38"
25/01/2010,"67,91"
26/01/2010,"68,38"
27/01/2010,"67,50"
28/01/2010,"66,74"
29/01/2010,"67,19"
30/01/2010,"67,19"
31/01/2010,"67,19"
01/02/2010,"67,57"
02/02/2010,"68,12"
03/02/2010,"67,76"
04/02/2010,"66,24"
05/02/2010,"65,00"
06/02/2010,"65,00"
07/02/2010,"65,00"
08/02/2010,"65,45"
09/02/2010,"65,45"
10/02/2010,"65,96"
11/02/2010,"65,83"
12/02/2010,"65,85"
13/02/2010,"65,85"
14/02/2010,"65,85"
15/02/2010,"65,98"
16/02/2010,"66,42"
17/02/2010,"66,73"
18/02/2010,"66,86"
19/02/2010,"66,92"
20/02/2010,"66,92"
21/02/2010,"66,92"
22/02/2010,"66,92"
23/02/2010,"66,77"
24/02/2010,"66,83"
25/02/2010,"66,68"
26/02/2010,"66,85"
27/02/2010,"66,85"
28/02/2010,"66,85"
01/03/2010,"67,06"
02/03/2010,"67,17"
03/03/2010,"67,24"
04/03/2010,"67,24"
05/03/2010,"67,31"
06/03/2010,"67,31"
07/03/2010,"67,31"
08/03/2010,"67,31"
09/03/2010,"67,34"
10/03/2010,"67,39"
11/03/2010,"67,38"
12/03/2010,"67,38"
13/03/2010,"67,38"
14/03/2010,"67,38"
15/03/2010,"67,33"
16/03/2010,"67,45"
17/03/2010,"67,52"
18/03/2010,"67,51"
19/03/2010,"67,49"
20/03/2010,"67,49"
21/03/2010,"67,49"
22/03/2010,"67,47"
23/03/2010,"67,63"
24/03/2010,"67,61"
25/03/2010,"67,74"
26/03/2010,"67,73"
27/03/2010,"67,73"
28/03/2010,"67,73"
29/03/2010,"67,81"
30/03/2010,"67,79"
31/03/2010,"67,76"
01/04/2010,"67,89"
02/04/2010,"67,89"
03/04/2010,"67,89"
04/04/2010,"67,89"
05/04/2010,"67,89"
06/04/2010,"67,96"
07/04/2010,"67,91"
08/04/2010,"67,80"
09/04/2010,"68,02"
10/04/2010,"68,02"
11/04/2010,"68,02"
12/04/2010,"68,05"
13/04/2010,"68,03"
14/04/2010,"68,11"
15/04/2010,"68,14"
16/04/2010,"67,96"
17/04/2010,"67,96"
18/04/2010,"67,96"
19/04/2010,"67,92"
20/04/2010,"68,21"
21/04/2010,"68,02"
22/04/2010,"67,66"
23/04/2010,"67,69"
24/04/2010,"67,69"
25/04/2010,"67,69"
26/04/2010,"68,08"
27/04/2010,"66,72"
28/04/2010,"65,56"
29/04/2010,"66,51"
30/04/2010,"66,47"
01/05/2010,"66,47"
02/05/2010,"66,47"
03/05/2010,"66,75"
04/05/2010,"64,78"
05/05/2010,"64,38"
06/05/2010,"63,20"
07/05/2010,"61,04"
08/05/2010,"61,04"
09/05/2010,"61,04"
10/05/2010,"65,56"
11/05/2010,"65,38"
12/05/2010,"66,06"
13/05/2010,"66,13"
14/05/2010,"63,98"
15/05/2010,"63,98"
16/05/2010,"63,98"
17/05/2010,"64,35"
18/05/2010,"65,39"
19/05/2010,"64,13"
20/05/2010,"63,42"
21/05/2010,"63,56"
22/05/2010,"63,56"
23/05/2010,"63,56"
24/05/2010,"63,65"
25/05/2010,"62,70"
26/05/2010,"63,46"
27/05/2010,"64,76"
28/05/2010,"64,83"
29/05/2010,"64,83"
30/05/2010,"64,83"
31/05/2010,"64,87"
01/06/2010,"64,84"
02/06/2010,"64,90"
03/06/2010,"65,19"
04/06/2010,"64,62"
05/06/2010,"64,62"
06/06/2010,"64,62"
07/06/2010,"64,37"
08/06/2010,"64,20"
09/06/2010,"65,07"
10/06/2010,"65,65"
11/06/2010,"65,91"
12/06/2010,"65,91"
13/06/2010,"65,91"
14/06/2010,"66,31"
15/06/2010,"66,49"
16/06/2010,"66,51"
17/06/2010,"66,54"
18/06/2010,"66,62"
19/06/2010,"66,62"
20/06/2010,"66,62"
21/06/2010,"66,75"
22/06/2010,"66,72"
23/06/2010,"66,58"
24/06/2010,"66,28"
25/06/2010,"66,22"
26/06/2010,"66,22"
27/06/2010,"66,22"
28/06/2010,"66,64"
29/06/2010,"65,63"
30/06/2010,"65,82"
01/07/2010,"65,17"
02/07/2010,"65,36"
03/07/2010,"65,36"
04/07/2010,"65,36"
05/07/2010,"65,31"
06/07/2010,"66,17"
07/07/2010,"66,82"
08/07/2010,"67,09"
09/07/2010,"67,30"
10/07/2010,"67,30"
11/07/2010,"67,30"
12/07/2010,"67,38"
13/07/2010,"67,64"
14/07/2010,"67,65"
15/07/2010,"67,54"
16/07/2010,"67,49"
17/07/2010,"67,49"
18/07/2010,"67,49"
19/07/2010,"67,48"
20/07/2010,"67,46"
21/07/2010,"67,61"
22/07/2010,"67,90"
23/07/2010,"67,94"
24/07/2010,"67,94"
25/07/2010,"67,94"
26/07/2010,"68,15"
27/07/2010,"68,28"
28/07/2010,"68,29"
29/07/2010,"68,28"
30/07/2010,"68,29"
31/07/2010,"68,29"
01/08/2010,"68,29"
02/08/2010,"68,58"
03/08/2010,"68,60"
04/08/2010,"68,65"
05/08/2010,"68,66"
06/08/2010,"68,57"
07/08/2010,"68,57"
08/08/2010,"68,57"
09/08/2010,"68,81"
10/08/2010,"68,69"
11/08/2010,"68,31"
12/08/2010,"68,40"
13/08/2010,"68,31"
14/08/2010,"68,31"
15/08/2010,"68,31"
16/08/2010,"68,30"
17/08/2010,"68,75"
18/08/2010,"68,81"
19/08/2010,"68,34"
20/08/2010,"68,09"
21/08/2010,"68,09"
22/08/2010,"68,09"
23/08/2010,"68,36"
24/08/2010,"67,81"
25/08/2010,"67,44"
26/08/2010,"67,72"
27/08/2010,"67,95"
28/08/2010,"67,95"
29/08/2010,"67,95"
30/08/2010,"67,91"
31/08/2010,"67,90"
01/09/2010,"68,59"
02/09/2010,"68,65"
03/09/2010,"68,76"
04/09/2010,"68,76"
05/09/2010,"68,76"
06/09/2010,"68,85"
07/09/2010,"68,76"
08/09/2010,"68,88"
09/09/2010,"68,98"
10/09/2010,"68,99"
11/09/2010,"68,99"
12/09/2010,"68,99"
13/09/2010,"69,13"
14/09/2010,"69,17"
15/09/2010,"69,16"
16/09/2010,"69,15"
17/09/2010,"69,10"
18/09/2010,"69,10"
19/09/2010,"69,10"
20/09/2010,"69,36"
21/09/2010,"69,33"
22/09/2010,"69,17"
23/09/2010,"69,09"
24/09/2010,"69,41"
25/09/2010,"69,41"
26/09/2010,"69,41"
27/09/2010,"69,38"
28/09/2010,"69,38"
29/09/2010,"69,29"
30/09/2010,"69,25"
01/10/2010,"69,13"
02/10/2010,"69,13"
03/10/2010,"69,13"
04/10/2010,"68,94"
05/10/2010,"69,54"
06/10/2010,"69,72"
07/10/2010,"69,80"
08/10/2010,"69,90"
09/10/2010,"69,90"
10/10/2010,"69,90"
11/10/2010,"70,05"
12/10/2010,"70,01"
13/10/2010,"70,28"
14/10/2010,"70,27"
15/10/2010,"70,29"
16/10/2010,"70,29"
17/10/2010,"70,29"
18/10/2010,"70,39"
19/10/2010,"70,33"
20/10/2010,"70,42"
21/10/2010,"70,44"
22/10/2010,"70,46"
23/10/2010,"70,46"
24/10/2010,"70,46"
25/10/2010,"70,51"
26/10/2010,"70,49"
27/10/2010,"70,37"
28/10/2010,"70,51"
29/10/2010,"70,49"
30/10/2010,"70,49"
31/10/2010,"70,49"
01/11/2010,"70,42"
02/11/2010,"70,58"
03/11/2010,"70,39"
04/11/2010,"70,83"
05/11/2010,"70,81"
06/11/2010,"70,81"
07/11/2010,"70,81"
08/11/2010,"70,88"
09/11/2010,"71,01"
10/11/2010,"70,80"
11/11/2010,"70,74"
12/11/2010,"70,69"
13/11/2010,"70,69"
14/11/2010,"70,69"
15/11/2010,"71,01"
16/11/2010,"70,43"
17/11/2010,"70,77"
18/11/2010,"71,20"
19/11/2010,"71,22"
20/11/2010,"71,22"
21/11/2010,"71,22"
22/11/2010,"71,08"
23/11/2010,"70,27"
24/11/2010,"70,66"
25/11/2010,"70,86"
26/11/2010,"70,22"
27/11/2010,"70,22"
28/11/2010,"70,22"
29/11/2010,"69,57"
30/11/2010,"69,31"
01/12/2010,"70,28"
02/12/2010,"70,95"
03/12/2010,"71,03"
04/12/2010,"71,03"
05/12/2010,"71,03"
06/12/2010,"70,93"
07/12/2010,"71,24"
08/12/2010,"71,39"
09/12/2010,"71,52"
10/12/2010,"71,55"
11/12/2010,"71,55"
12/12/2010,"71,55"
13/12/2010,"71,65"
14/12/2010,"71,72"
15/12/2010,"71,69"
16/12/2010,"71,71"
17/12/2010,"71,74"
18/12/2010,"71,74"
19/12/2010,"71,74"
20/12/2010,"71,85"
21/12/2010,"71,97"
22/12/2010,"71,98"
23/12/2010,"71,96"
24/12/2010,"71,96"
25/12/2010,"71,96"
26/12/2010,"71,96"
27/12/2010,"71,81"
28/12/2010,"71,81"
29/12/2010,"71,94"
30/12/2010,"71,67"
31/12/2010,"71,67"
01/01/2011,"71,67"
02/01/2011,"71,67"
03/01/2011,"72,06"
04/01/2011,"72,11"
05/01/2011,"72,09"
06/01/2011,"72,15"
07/01/2011,"72,01"
08/01/2011,"72,01"
09/01/2011,"72,01"
10/01/2011,"71,63"
11/01/2011,"72,10"
12/01/2011,"72,59"
13/01/2011,"72,71"
14/01/2011,"72,74"
15/01/2011,"72,74"
16/01/2011,"72,74"
17/01/2011,"72,73"
18/01/2011,"72,84"
19/01/2011,"72,79"
20/01/2011,"72,81"
21/01/2011,"72,90"
22/01/2011,"72,90"
23/01/2011,"72,90"
24/01/2011,"72,95"
25/01/2011,"72,87"
26/01/2011,"72,92"
27/01/2011,"73,01"
28/01/2011,"72,91"
29/01/2011,"72,91"
30/01/2011,"72,91"
31/01/2011,"72,95"
01/02/2011,"73,13"
02/02/2011,"73,18"
03/02/2011,"73,14"
04/02/2011,"73,22"
05/02/2011,"73,22"
06/02/2011,"73,22"
07/02/2011,"73,37"
08/02/2011,"73,42"
09/02/2011,"73,43"
10/02/2011,"73,44"
11/02/2011,"73,45"
12/02/2011,"73,45"
13/02/2011,"73,45"
14/02/2011,"73,46"
15/02/2011,"73,52"
16/02/2011,"73,62"
17/02/2011,"73,62"
18/02/2011,"73,64"
19/02/2011,"73,64"
20/02/2011,"73,64"
21/02/2011,"73,45"
22/02/2011,"73,33"
23/02/2011,"73,18"
24/02/2011,"73,18"
25/02/2011,"73,42"
26/02/2011,"73,42"
27/02/2011,"73,42"
28/02/2011,"73,64"
01/03/2011,"73,49"
02/03/2011,"73,38"
03/03/2011,"73,47"
04/03/2011,"73,39"
05/03/2011,"73,39"
06/03/2011,"73,39"
07/03/2011,"73,32"
08/03/2011,"73,50"
09/03/2011,"73,46"
10/03/2011,"73,20"
11/03/2011,"72,98"
12/03/2011,"72,98"
13/03/2011,"72,98"
14/03/2011,"72,42"
15/03/2011,"70,95"
16/03/2011,"69,23"
17/03/2011,"70,83"
18/03/2011,"71,22"
19/03/2011,"71,22"
20/03/2011,"71,22"
21/03/2011,"72,00"
22/03/2011,"72,06"
23/03/2011,"72,16"
24/03/2011,"72,53"
25/03/2011,"72,58"
26/03/2011,"72,58"
27/03/2011,"72,58"
28/03/2011,"72,62"
29/03/2011,"72,65"
30/03/2011,"72,78"
31/03/2011,"72,73"
01/04/2011,"72,90"
02/04/2011,"72,90"
03/04/2011,"72,90"
04/04/2011,"72,91"
05/04/2011,"72,96"
06/04/2011,"73,04"
07/04/2011,"73,01"
08/04/2011,"73,09"
09/04/2011,"73,09"
10/04/2011,"73,09"
11/04/2011,"73,16"
12/04/2011,"72,90"
13/04/2011,"73,07"
14/04/2011,"72,97"
15/04/2011,"73,06"
16/04/2011,"73,06"
17/04/2011,"73,06"
18/04/2011,"72,36"
19/04/2011,"72,52"
20/04/2011,"73,17"
21/04/2011,"73,32"
22/04/2011,"73,32"
23/04/2011,"73,32"
24/04/2011,"73,32"
25/04/2011,"73,32"
26/04/2011,"73,53"
27/04/2011,"73,65"
28/04/2011,"73,75"
29/04/2011,"73,71"
30/04/2011,"73,71"
01/05/2011,"73,71"
02/05/2011,"73,86"
03/05/2011,"73,82"
04/05/2011,"73,61"
05/05/2011,"73,53"
06/05/2011,"73,78"
07/05/2011,"73,78"
08/05/2011,"73,78"
09/05/2011,"73,43"
10/05/2011,"73,74"
11/05/2011,"73,84"
12/05/2011,"73,67"
13/05/2011,"73,59"
14/05/2011,"73,59"
15/05/2011,"73,59"
16/05/2011,"73,55"
17/05/2011,"73,34"
18/05/2011,"73,60"
19/05/2011,"73,87"
20/05/2011,"73,61"
21/05/2011,"73,61"
22/05/2011,"73,61"
23/05/2011,"72,96"
24/05/2011,"73,07"
25/05/2011,"73,41"
26/05/2011,"73,19"
27/05/2011,"73,59"
28/05/2011,"73,59"
29/05/2011,"73,59"
30/05/2011,"73,61"
31/05/2011,"74,04"
01/06/2011,"73,86"
02/06/2011,"73,39"
03/06/2011,"73,41"
04/06/2011,"73,41"
05/06/2011,"73,41"
06/06/2011,"73,29"
07/06/2011,"73,48"
08/06/2011,"73,19"
09/06/2011,"73,60"
10/06/2011,"73,02"
11/06/2011,"73,02"
12/06/2011,"73,02"
13/06/2011,"73,20"
14/06/2011,"73,94"
15/06/2011,"73,20"
16/06/2011,"73,15"
17/06/2011,"73,60"
18/06/2011,"73,60"
19/06/2011,"73,60"
20/06/2011,"73,50"
21/06/2011,"73,78"
22/06/2011,"73,87"
23/06/2011,"73,45"
24/06/2011,"73,40"
25/06/2011,"73,40"
26/06/2011,"73,40"
27/06/2011,"73,46"
28/06/2011,"73,72"
29/06/2011,"74,21"
30/06/2011,"74,44"
01/07/2011,"74,53"
02/07/2011,"74,53"
03/07/2011,"74,53"
04/07/2011,"74,59"
05/07/2011,"74,56"
06/07/2011,"74,49"
07/07/2011,"74,58"
08/07/2011,"74,31"
09/07/2011,"74,31"
10/07/2011,"74,31"
11/07/2011,"73,33"
12/07/2011,"73,02"
13/07/2011,"73,66"
14/07/2011,"73,52"
15/07/2011,"73,45"
16/07/2011,"73,45"
17/07/2011,"73,45"
18/07/2011,"72,70"
19/07/2011,"73,19"
20/07/2011,"73,86"
21/07/2011,"74,55"
22/07/2011,"74,74"
23/07/2011,"74,74"
24/07/2011,"74,74"
25/07/2011,"74,53"
26/07/2011,"74,58"
27/07/2011,"73,84"
28/07/2011,"73,88"
29/07/2011,"73,44"
30/07/2011,"73,44"
31/07/2011,"73,44"
01/08/2011,"72,50"
02/08/2011,"71,58"
03/08/2011,"70,40"
04/08/2011,"68,21"
05/08/2011,"67,38"
06/08/2011,"67,38"
07/08/2011,"67,38"
08/08/2011,"65,54"
09/08/2011,"65,58"
10/08/2011,"62,04"
11/08/2011,"63,59"
12/08/2011,"65,47"
13/08/2011,"65,47"
14/08/2011,"65,47"
15/08/2011,"66,14"
16/08/2011,"66,23"
17/08/2011,"66,54"
18/08/2011,"63,83"
19/08/2011,"62,66"
20/08/2011,"62,66"
21/08/2011,"62,66"
22/08/2011,"63,14"
23/08/2011,"63,51"
24/08/2011,"64,26"
25/08/2011,"63,86"
26/08/2011,"63,61"
27/08/2011,"63,61"
28/08/2011,"63,61"
29/08/2011,"64,32"
30/08/2011,"64,40"
31/08/2011,"64,82"
01/09/2011,"64,85"
02/09/2011,"64,36"
03/09/2011,"64,36"
04/09/2011,"64,36"
05/09/2011,"62,97"
06/09/2011,"62,54"
07/09/2011,"63,75"
08/09/2011,"64,02"
09/09/2011,"62,39"
10/09/2011,"62,39"
11/09/2011,"62,39"
12/09/2011,"60,77"
13/09/2011,"61,72"
14/09/2011,"63,11"
15/09/2011,"64,77"
16/09/2011,"64,99"
17/09/2011,"64,99"
18/09/2011,"64,99"
19/09/2011,"64,47"
20/09/2011,"65,17"
21/09/2011,"64,58"
22/09/2011,"62,52"
23/09/2011,"62,84"
24/09/2011,"62,84"
25/09/2011,"62,84"
26/09/2011,"63,83"
27/09/2011,"65,15"
28/09/2011,"65,12"
29/09/2011,"65,52"
30/09/2011,"65,32"
01/10/2011,"65,32"
02/10/2011,"65,32"
03/10/2011,"65,21"
04/10/2011,"64,76"
05/10/2011,"65,76"
06/10/2011,"66,19"
07/10/2011,"66,29"
08/10/2011,"66,29"
09/10/2011,"66,29"
10/10/2011,"66,60"
11/10/2011,"66,60"
12/10/2011,"66,78"
13/10/2011,"66,67"
14/10/2011,"66,77"
15/10/2011,"66,77"
16/10/2011,"66,77"
17/10/2011,"66,67"
18/10/2011,"66,48"
19/10/2011,"66,65"
20/10/2011,"66,20"
21/10/2011,"66,73"
22/10/2011,"66,73"
23/10/2011,"66,73"
24/10/2011,"67,14"
25/10/2011,"67,02"
26/10/2011,"67,03"
27/10/2011,"67,63"
28/10/2011,"67,60"
29/10/2011,"67,60"
30/10/2011,"67,60"
31/10/2011,"67,26"
01/11/2011,"65,79"
02/11/2011,"66,28"
03/11/2011,"66,94"
04/11/2011,"66,43"
05/11/2011,"66,43"
06/11/2011,"66,43"
07/11/2011,"66,39"
08/11/2011,"66,96"
09/11/2011,"66,21"
10/11/2011,"66,28"
11/11/2011,"67,30"
12/11/2011,"67,30"
13/11/2011,"67,30"
14/11/2011,"67,15"
15/11/2011,"66,78"
16/11/2011,"67,16"
17/11/2011,"66,75"
18/11/2011,"66,86"
19/11/2011,"66,86"
20/11/2011,"66,86"
21/11/2011,"65,86"
22/11/2011,"65,64"
23/11/2011,"64,95"
24/11/2011,"64,83"
25/11/2011,"64,91"
26/11/2011,"64,91"
27/11/2011,"64,91"
28/11/2011,"66,43"
29/11/2011,"66,61"
30/11/2011,"67,24"
01/12/2011,"67,21"
02/12/2011,"67,39"
03/12/2011,"67,39"
04/12/2011,"67,39"
05/12/2011,"67,61"
06/12/2011,"67,54"
07/12/2011,"67,49"
08/12/2011,"67,03"
09/12/2011,"67,63"
10/12/2011,"67,63"
11/12/2011,"67,63"
12/12/2011,"67,16"
13/12/2011,"67,22"
14/12/2011,"66,64"
15/12/2011,"67,12"
16/12/2011,"66,98"
17/12/2011,"66,98"
18/12/2011,"66,98"
19/12/2011,"67,08"
20/12/2011,"67,76"
21/12/2011,"67,70"
22/12/2011,"67,98"
23/12/2011,"68,17"
24/12/2011,"68,17"
25/12/2011,"68,17"
26/12/2011,"68,17"
27/12/2011,"68,30"
28/12/2011,"67,96"
29/12/2011,"68,28"
30/12/2011,"68,55"
31/12/2011,"68,55"
01/01/2012,"68,55"
02/01/2012,"68,87"
03/01/2012,"69,02"
04/01/2012,"68,96"
05/01/2012,"68,86"
06/01/2012,"68,80"
07/01/2012,"68,80"
08/01/2012,"68,80"
09/01/2012,"68,83"
10/01/2012,"69,26"
11/01/2012,"69,22"
12/01/2012,"69,32"
13/01/2012,"69,25"
14/01/2012,"69,25"
15/01/2012,"69,25"
16/01/2012,"69,55"
17/01/2012,"69,67"
18/01/2012,"69,70"
19/01/2012,"69,86"
20/01/2012,"69,88"
21/01/2012,"69,88"
22/01/2012,"69,88"
23/01/2012,"69,96"
24/01/2012,"69,97"
25/01/2012,"69,98"
26/01/2012,"70,11"
27/01/2012,"70,07"
28/01/2012,"70,07"
29/01/2012,"70,07"
30/01/2012,"69,86"
31/01/2012,"69,98"
01/02/2012,"70,25"
02/02/2012,"70,29"
03/02/2012,"70,38"
04/02/2012,"70,38"
05/02/2012,"70,38"
06/02/2012,"70,36"
07/02/2012,"70,39"
08/02/2012,"70,41"
09/02/2012,"70,44"
10/02/2012,"70,27"
11/02/2012,"70,27"
12/02/2012,"70,27"
13/02/2012,"70,44"
14/02/2012,"70,51"
15/02/2012,"70,55"
16/02/2012,"70,55"
17/02/2012,"70,71"
18/02/2012,"70,71"
19/02/2012,"70,71"
20/02/2012,"70,89"
21/02/2012,"70,92"
22/02/2012,"70,88"
23/02/2012,"70,87"
24/02/2012,"70,96"
25/02/2012,"70,96"
26/02/2012,"70,96"
27/02/2012,"70,92"
28/02/2012,"70,99"
29/02/2012,"70,97"
01/03/2012,"71,15"
02/03/2012,"71,15"
03/03/2012,"71,15"
04/03/2012,"71,15"
05/03/2012,"71,09"
06/03/2012,"70,25"
07/03/2012,"70,40"
08/03/2012,"70,99"
09/03/2012,"71,15"
10/03/2012,"71,15"
11/03/2012,"71,15"
12/03/2012,"71,27"
13/03/2012,"71,52"
14/03/2012,"71,58"
15/03/2012,"71,63"
16/03/2012,"71,65"
17/03/2012,"71,65"
18/03/2012,"71,65"
19/03/2012,"71,71"
20/03/2012,"71,61"
21/03/2012,"71,61"
22/03/2012,"71,41"
23/03/2012,"71,43"
24/03/2012,"71,43"
25/03/2012,"71,43"
26/03/2012,"71,61"
27/03/2012,"71,53"
28/03/2012,"71,32"
29/03/2012,"70,73"
30/03/2012,"71,30"
31/03/2012,"71,30"
01/04/2012,"71,30"
02/04/2012,"71,64"
03/04/2012,"71,26"
04/04/2012,"70,08"
05/04/2012,"69,94"
06/04/2012,"69,94"
07/04/2012,"69,94"
08/04/2012,"69,94"
09/04/2012,"69,94"
10/04/2012,"68,55"
11/04/2012,"68,90"
12/04/2012,"69,29"
13/04/2012,"68,14"
14/04/2012,"68,14"
15/04/2012,"68,14"
16/04/2012,"68,57"
17/04/2012,"69,66"
18/04/2012,"69,06"
19/04/2012,"68,24"
20/04/2012,"68,83"
21/04/2012,"68,83"
22/04/2012,"68,83"
23/04/2012,"67,53"
24/04/2012,"68,49"
25/04/2012,"69,19"
26/04/2012,"69,24"
27/04/2012,"69,44"
28/04/2012,"69,44"
29/04/2012,"69,44"
30/04/2012,"69,26"
01/05/2012,"69,26"
02/05/2012,"69,12"
03/05/2012,"69,17"
04/05/2012,"68,83"
05/05/2012,"68,83"
06/05/2012,"68,83"
07/05/2012,"69,39"
